customer_id,age,gender,city_tier,city_name,employment_type,monthly_income,credit_score,existing_loans,years_employed,education_level,acquisition_channel,onboarding_date
CUST001334,48,Female,Tier 3,Sikar,Business Owner,85158,640,1,6,Postgraduate,Referral,2022-04-07
CUST001335,46,Male,Tier 2,Hyderabad,Business Owner,111794,653,0,18,Professional,Social Media,2022-12-31
CUST001336,50,Female,Tier 2,Raipur,Self Employed,64417,742,0,34,Postgraduate,Organic,2023-06-19
CUST001337,31,Male,Tier 1,Khammam,Salaried,84013,752,0,12,School,Social Media,2022-08-25
CUST001338,40,Male,Tier 1,Shivpuri,Self Employed,95922,733,0,20,Graduate,Organic,2023-06-28
CUST001339,36,Female,Tier 1,Jabalpur,Salaried,115497,734,0,19,Graduate,Organic,2022-11-09
CUST001340,35,Male,Tier 1,Motihari,Salaried,81534,781,0,7,Graduate,Social Media,2022-07-31
CUST001341,41,Male,Tier 1,Bahraich,Salaried,146781,722,0,20,Graduate,Referral,2023-01-24
CUST001342,29,Male,Tier 3,Chittoor,Gig Worker,26319,546,1,13,Graduate,DSA Agent,2023-02-24
CUST001343,18,Male,Tier 2,Nanded,Student,0,516,0,0,Graduate,Referral,2023-01-19
CUST001344,44,Female,Tier 2,Surat,Self Employed,35609,636,2,10,Graduate,DSA Agent,2022-12-07
CUST001345,46,Male,Tier 2,Belgaum,Self Employed,29216,725,2,18,Graduate,Organic,2022-03-04
CUST001346,36,Female,Tier 1,Amravati,Gig Worker,31480,541,1,8,Professional,Referral,2023-04-10
CUST001347,35,Female,Tier 2,Gulbarga,Salaried,111655,756,0,18,Graduate,DSA Agent,2022-01-31
CUST001348,30,Male,Tier 3,Hyderabad,Gig Worker,29676,673,1,19,Graduate,Social Media,2023-11-22
CUST001349,42,Male,Tier 2,Jamnagar,Business Owner,110940,637,0,21,Postgraduate,Social Media,2022-12-02
CUST001350,45,Female,Tier 1,Secunderabad,Salaried,136686,801,0,27,School,Organic,2023-07-25
CUST001351,24,Male,Tier 2,Thrissur,Student,5319,588,0,0,Graduate,Social Media,2022-09-08
CUST001352,26,Male,Tier 3,Katihar,Gig Worker,29891,556,1,5,Graduate,Organic,2023-04-14
CUST001353,25,Male,Tier 3,Mango,Gig Worker,31760,650,1,6,School,Referral,2022-07-14
CUST001354,46,Female,Tier 3,Nagaon,Self Employed,61181,705,0,31,School,Referral,2022-01-21
CUST001355,30,Female,Tier 2,Pali,Gig Worker,15154,562,1,9,Graduate,Referral,2022-03-12
CUST001356,25,Male,Tier 1,Raiganj,Student,0,479,0,0,Graduate,Social Media,2022-06-27
CUST001357,31,Male,Tier 3,Khora ,Business Owner,147898,722,1,2,Postgraduate,Organic,2023-06-08
CUST001358,24,Female,Tier 3,Nashik,Gig Worker,27535,560,0,9,Graduate,Social Media,2023-10-12
CUST001359,27,Female,Tier 1,Panihati,Salaried,119163,813,0,22,School,Referral,2023-10-31
CUST001360,30,Female,Tier 3,Dindigul,Gig Worker,17874,582,1,4,Postgraduate,DSA Agent,2023-03-23
CUST001361,47,Female,Tier 3,Kollam,Business Owner,86329,731,0,34,Postgraduate,Organic,2023-04-02
CUST001362,43,Male,Tier 3,Pune,Salaried,62755,848,0,7,School,Organic,2022-01-17
CUST001363,49,Female,Tier 3,Bhopal,Self Employed,97260,717,1,17,Graduate,DSA Agent,2023-08-18
CUST001364,32,Male,Tier 2,Naihati,Self Employed,83041,651,0,21,Graduate,Social Media,2023-06-07
CUST001365,38,Male,Tier 2,Rajkot,Self Employed,84767,631,0,35,School,Organic,2023-10-01
CUST001366,28,Female,Tier 2,Jalandhar,Salaried,130278,811,0,22,Professional,Organic,2022-07-29
CUST001367,34,Male,Tier 1,Rourkela,Self Employed,49519,744,1,36,Graduate,Referral,2023-03-24
CUST001368,40,Other,Tier 1,Vijayanagaram,Business Owner,32809,787,1,9,Postgraduate,Referral,2022-02-01
CUST001369,32,Male,Tier 1,Khammam,Salaried,143896,750,1,16,Graduate,Organic,2023-08-16
CUST001370,38,Female,Tier 2,Kishanganj,Salaried,125370,821,0,4,Graduate,Organic,2023-08-11
CUST001371,34,Female,Tier 1,Dhule,Business Owner,163820,676,2,13,Graduate,Organic,2022-05-17
CUST001372,44,Male,Tier 2,Haldia,Salaried,65342,734,2,8,Graduate,Social Media,2023-01-01
CUST001373,23,Female,Tier 3,Ahmednagar,Student,18181,409,0,0,Graduate,Referral,2023-02-08
CUST001374,30,Male,Tier 1,Aligarh,Gig Worker,21851,537,1,8,Graduate,Social Media,2023-05-22
CUST001375,38,Female,Tier 2,North Dumdum,Salaried,136497,797,0,17,Professional,Organic,2022-12-10
CUST001376,24,Male,Tier 3,Kanpur,Student,0,547,0,0,Graduate,Social Media,2023-12-13
CUST001377,25,Female,Tier 2,Satna,Gig Worker,31761,677,3,8,School,Organic,2022-08-05
CUST001378,28,Male,Tier 3,Pali,Gig Worker,29523,637,1,0,School,Organic,2022-05-21
CUST001379,28,Male,Tier 2,Berhampore,Gig Worker,28909,577,1,14,Postgraduate,Referral,2023-03-31
CUST001380,29,Male,Tier 3,Amritsar,Gig Worker,20106,647,2,15,School,Social Media,2022-12-05
CUST001381,40,Male,Tier 2,Arrah,Salaried,72348,746,0,28,Graduate,Social Media,2023-05-09
CUST001382,22,Female,Tier 2,Jabalpur,Gig Worker,12623,529,0,16,Graduate,Social Media,2023-09-25
CUST001383,33,Female,Tier 1,Bulandshahr,Business Owner,135334,731,0,33,Professional,Organic,2023-01-17
CUST001384,39,Female,Tier 1,Khora ,Salaried,73829,731,0,5,Postgraduate,Social Media,2022-03-12
CUST001385,30,Male,Tier 2,Kota,Self Employed,72791,569,1,17,Postgraduate,Referral,2023-01-01
CUST001386,36,Female,Tier 1,Chandrapur,Salaried,92237,733,1,12,Graduate,Social Media,2022-09-28
CUST001387,38,Male,Tier 1,Ghaziabad,Self Employed,41673,738,0,39,School,Social Media,2022-11-14
CUST001388,40,Female,Tier 1,Munger,Salaried,58737,812,0,16,Professional,Organic,2022-09-16
CUST001389,31,Other,Tier 2,Thoothukudi,Business Owner,198842,726,2,31,Graduate,Social Media,2022-09-07
CUST001390,30,Male,Tier 1,Ratlam,Gig Worker,31790,636,2,11,School,Social Media,2023-06-05
CUST001391,44,Male,Tier 2,Jabalpur,Salaried,58255,766,1,19,Graduate,Social Media,2022-03-23
CUST001392,43,Male,Tier 2,Surat,Salaried,75816,809,0,2,Graduate,Organic,2023-10-29
CUST001393,29,Female,Tier 1,Eluru,Salaried,91812,700,1,6,Postgraduate,Organic,2022-05-05
CUST001394,33,Female,Tier 2,Ambala,Gig Worker,13845,641,1,13,School,DSA Agent,2022-09-14
CUST001395,36,Female,Tier 1,Muzaffarpur,Salaried,120698,849,0,6,Professional,Social Media,2022-11-16
CUST001396,18,Male,Tier 3,Tadepalligudem,Student,0,409,0,0,Graduate,Referral,2023-06-23
CUST001397,27,Female,Tier 2,Tirupati,Gig Worker,25968,632,0,6,Graduate,Referral,2023-01-20
CUST001398,29,Female,Tier 3,Haldia,Salaried,76942,752,0,23,Postgraduate,Social Media,2022-08-12
CUST001399,44,Male,Tier 3,Udupi,Self Employed,34017,727,1,32,Graduate,Social Media,2023-05-30
CUST001400,38,Female,Tier 3,Allahabad,Self Employed,70587,552,0,2,Graduate,Referral,2022-11-08
CUST001401,34,Male,Tier 1,Dindigul,Salaried,91352,834,0,30,School,Social Media,2023-09-24
CUST001402,41,Male,Tier 1,Sagar,Salaried,125284,767,0,1,Postgraduate,Referral,2023-08-14
CUST001403,39,Female,Tier 2,Saharanpur,Salaried,137886,733,0,12,Postgraduate,DSA Agent,2023-03-04
CUST001404,42,Male,Tier 2,Kurnool,Self Employed,73539,597,0,29,Postgraduate,Social Media,2022-01-29
CUST001405,46,Female,Tier 2,Patiala,Self Employed,70368,652,0,10,Postgraduate,Social Media,2022-12-20
CUST001406,34,Female,Tier 2,Ozhukarai,Gig Worker,31095,506,1,0,Graduate,Referral,2022-03-10
CUST001407,18,Male,Tier 2,Alwar,Student,0,482,1,0,Graduate,Referral,2022-09-02
CUST001408,26,Female,Tier 1,Thane,Student,16783,561,0,0,School,Organic,2022-07-16
CUST001409,26,Female,Tier 2,Tumkur,Gig Worker,17621,581,3,15,Graduate,DSA Agent,2022-09-09
CUST001410,22,Male,Tier 2,Berhampur,Student,0,548,0,0,Graduate,DSA Agent,2022-04-01
CUST001411,32,Male,Tier 1,Tiruvottiyur,Salaried,45632,796,1,21,Graduate,Social Media,2023-08-24
CUST001412,32,Male,Tier 1,Tiruppur,Salaried,121818,847,2,16,Postgraduate,Organic,2022-11-10
CUST001413,32,Male,Tier 1,Kulti,Salaried,105823,823,1,21,Professional,Social Media,2023-11-03
CUST001414,34,Male,Tier 2,Narasaraopet,Salaried,127012,751,0,17,Graduate,Organic,2023-02-04
CUST001415,22,Male,Tier 2,Saharsa,Gig Worker,12185,661,2,6,Postgraduate,Organic,2023-10-03
CUST001416,45,Male,Tier 2,South Dumdum,Business Owner,132944,756,2,20,School,Referral,2022-01-01
CUST001417,44,Female,Tier 1,Chennai,Salaried,57687,753,1,21,Graduate,Social Media,2023-05-26
CUST001418,37,Male,Tier 3,Pallavaram,Salaried,70620,727,0,12,Graduate,Social Media,2023-11-07
CUST001419,29,Female,Tier 2,Nellore,Gig Worker,23407,592,1,2,Postgraduate,Organic,2023-02-26
CUST001420,54,Female,Tier 3,Ajmer,Business Owner,33386,661,1,11,Graduate,Social Media,2022-12-25
CUST001421,40,Female,Tier 1,Cuttack,Salaried,137122,819,0,11,School,Social Media,2022-11-17
CUST001422,29,Male,Tier 1,Malegaon,Gig Worker,24147,647,1,9,Graduate,Social Media,2022-02-12
CUST001423,33,Female,Tier 2,Noida,Salaried,56777,770,0,24,Postgraduate,Organic,2022-05-26
CUST001424,40,Female,Tier 1,Purnia,Salaried,53297,760,0,30,School,DSA Agent,2023-02-07
CUST001425,36,Female,Tier 2,Bijapur,Business Owner,85349,772,2,26,School,Referral,2022-10-09
CUST001426,37,Male,Tier 1,Davanagere,Business Owner,119130,715,0,3,School,Referral,2023-04-29
CUST001427,34,Male,Tier 1,Khandwa,Salaried,134827,802,0,19,Graduate,Social Media,2023-08-11
CUST001428,37,Female,Tier 2,Medininagar,Business Owner,139963,613,0,33,Postgraduate,Organic,2023-01-23
CUST001429,35,Male,Tier 1,Avadi,Self Employed,40393,591,0,33,Graduate,Organic,2023-05-01
CUST001430,24,Male,Tier 3,Gangtok,Student,0,408,0,0,School,Social Media,2022-12-10
CUST001431,36,Male,Tier 3,Panihati,Gig Worker,13114,671,3,18,School,Social Media,2023-08-14
CUST001432,31,Female,Tier 2,Ongole,Gig Worker,31900,607,0,12,School,Referral,2022-02-10
CUST001433,37,Other,Tier 3,Karimnagar,Gig Worker,13627,566,1,10,Graduate,Organic,2022-06-08
CUST001434,43,Male,Tier 3,Burhanpur,Self Employed,74007,670,0,9,Graduate,Referral,2022-07-27
CUST001435,27,Female,Tier 2,Chittoor,Salaried,71961,762,1,16,Graduate,Social Media,2023-03-03
CUST001436,38,Female,Tier 1,Bhusawal,Salaried,103699,819,0,5,Postgraduate,Referral,2022-04-12
CUST001437,37,Female,Tier 2,Bhatpara,Salaried,104807,801,0,1,Graduate,Social Media,2023-12-22
CUST001438,48,Female,Tier 3,Jaipur,Self Employed,71267,660,0,14,Professional,Organic,2022-08-12
CUST001439,28,Female,Tier 1,Purnia,Salaried,97504,725,2,23,Graduate,Social Media,2022-12-07
CUST001440,42,Female,Tier 2,Dewas,Self Employed,93435,619,2,27,Graduate,Social Media,2023-11-16
CUST001441,31,Male,Tier 3,Begusarai,Business Owner,115544,631,2,15,Postgraduate,Social Media,2023-06-27
CUST001442,28,Female,Tier 1,Bardhaman,Salaried,142758,719,0,25,School,Referral,2023-01-12
CUST001443,30,Male,Tier 2,Madhyamgram,Self Employed,48939,571,0,12,Postgraduate,Organic,2022-04-05
CUST001444,32,Male,Tier 3,Malda,Gig Worker,30101,535,0,13,Postgraduate,Organic,2022-01-23
CUST001445,23,Female,Tier 1,Gandhinagar,Student,14825,506,0,0,Graduate,Organic,2023-05-05
CUST001446,30,Female,Tier 2,Madurai,Salaried,48726,772,0,28,Postgraduate,Organic,2023-04-18
CUST001447,33,Female,Tier 2,Bhavnagar,Self Employed,60000,743,2,15,Graduate,Social Media,2023-09-13
CUST001448,21,Male,Tier 2,Thiruvananthapuram,Student,2286,500,0,0,Graduate,Organic,2022-07-05
CUST001449,44,Male,Tier 2,Jhansi,Business Owner,55916,673,1,5,School,Organic,2023-07-06
CUST001450,30,Female,Tier 2,Ahmedabad,Self Employed,71267,686,0,17,Postgraduate,Referral,2022-05-04
CUST001451,33,Male,Tier 2,Pallavaram,Gig Worker,24216,602,0,12,School,Organic,2022-08-30
CUST001452,32,Female,Tier 1,Vijayanagaram,Self Employed,31837,568,2,17,Graduate,Social Media,2023-03-04
CUST001453,18,Male,Tier 2,Dindigul,Student,0,578,0,0,Graduate,Organic,2022-01-11
CUST001454,37,Male,Tier 1,Unnao,Gig Worker,24509,528,0,13,Graduate,Referral,2023-03-05
CUST001455,43,Other,Tier 2,Giridih,Salaried,121232,714,0,5,Graduate,Social Media,2022-11-13
CUST001456,34,Male,Tier 3,Alappuzha,Business Owner,53473,794,2,6,Graduate,DSA Agent,2022-03-14
CUST001457,28,Male,Tier 2,Amravati,Self Employed,30286,611,0,2,Graduate,Organic,2022-06-24
CUST001458,49,Male,Tier 1,Buxar,Self Employed,64476,642,1,35,Graduate,Organic,2023-10-16
CUST001459,35,Female,Tier 1,Jammu,Salaried,93559,733,1,1,Graduate,Organic,2023-12-11
CUST001460,41,Female,Tier 1,Rohtak,Self Employed,66016,682,1,25,Graduate,DSA Agent,2022-03-30
CUST001461,37,Male,Tier 3,Danapur,Gig Worker,31323,554,1,5,Graduate,Social Media,2022-12-25
CUST001462,39,Male,Tier 1,Arrah,Self Employed,52155,707,1,13,Postgraduate,Organic,2022-04-02
CUST001463,32,Female,Tier 3,Kharagpur,Salaried,58188,774,0,16,Graduate,Referral,2023-05-19
CUST001464,40,Male,Tier 2,Shahjahanpur,Self Employed,86505,647,2,23,Graduate,Social Media,2023-10-09
CUST001465,48,Female,Tier 1,Morena,Business Owner,157763,759,0,15,Graduate,Social Media,2022-04-30
CUST001466,38,Male,Tier 1,Mirzapur,Salaried,61521,810,0,22,Postgraduate,Referral,2023-01-23
CUST001467,39,Male,Tier 1,Siliguri,Business Owner,198623,741,0,22,Graduate,Social Media,2023-12-26
CUST001468,24,Female,Tier 3,Mahbubnagar,Gig Worker,14206,586,0,6,Postgraduate,Organic,2023-07-11
CUST001469,21,Male,Tier 1,Siliguri,Student,0,569,1,0,Graduate,DSA Agent,2022-08-15
CUST001470,41,Female,Tier 2,Shahjahanpur,Self Employed,47045,684,0,5,Graduate,Organic,2023-01-31
CUST001471,30,Male,Tier 2,Ahmedabad,Gig Worker,32173,510,1,4,School,Organic,2023-07-02
CUST001472,39,Male,Tier 2,Tiruchirappalli,Self Employed,39855,613,2,2,Graduate,Organic,2022-08-01
CUST001473,25,Other,Tier 2,Sikar,Student,2224,406,0,0,Graduate,Organic,2022-11-19
CUST001474,29,Male,Tier 3,Kadapa,Gig Worker,33404,619,1,2,School,Social Media,2023-10-11
CUST001475,32,Female,Tier 1,Bhusawal,Salaried,85146,705,0,30,Graduate,DSA Agent,2023-01-10
CUST001476,50,Male,Tier 3,Purnia,Self Employed,85107,663,0,11,Graduate,Referral,2023-01-02
CUST001477,18,Female,Tier 3,Barasat,Student,0,494,0,0,Graduate,Referral,2022-07-09
CUST001478,40,Female,Tier 2,Dharmavaram,Self Employed,91566,736,1,31,Graduate,Social Media,2022-12-21
CUST001479,33,Male,Tier 2,Bulandshahr,Self Employed,96347,577,1,28,School,Referral,2023-03-05
CUST001480,31,Female,Tier 1,Moradabad,Gig Worker,18511,536,0,13,Postgraduate,Social Media,2022-04-23
CUST001481,19,Female,Tier 3,Asansol,Student,0,435,1,0,Graduate,Social Media,2022-10-25
CUST001482,38,Male,Tier 1,Bhagalpur,Salaried,54432,810,0,16,Graduate,DSA Agent,2022-05-29
CUST001483,34,Female,Tier 1,Aizawl,Gig Worker,32522,540,1,16,School,Social Media,2023-12-18
CUST001484,31,Female,Tier 1,Gulbarga,Salaried,128209,771,0,3,Postgraduate,DSA Agent,2023-04-11
CUST001485,45,Male,Tier 1,Mumbai,Salaried,138034,841,0,2,Graduate,Social Media,2023-01-30
CUST001486,34,Male,Tier 2,Coimbatore,Gig Worker,19396,500,0,15,Graduate,Organic,2023-08-03
CUST001487,34,Male,Tier 1,Loni,Gig Worker,30002,638,1,2,Postgraduate,DSA Agent,2023-11-14
CUST001488,48,Male,Tier 2,Tumkur,Self Employed,48403,654,0,28,Postgraduate,Referral,2022-04-17
CUST001489,36,Female,Tier 3,Tirunelveli,Gig Worker,15749,504,1,5,Graduate,Organic,2023-11-03
CUST001490,34,Female,Tier 3,Dindigul,Gig Worker,28791,652,0,13,Graduate,Referral,2022-02-24
CUST001491,42,Female,Tier 2,Guntur,Salaried,74747,720,0,23,Graduate,Social Media,2022-08-03
CUST001492,37,Male,Tier 3,Morbi,Gig Worker,25476,511,0,4,Professional,Referral,2023-08-24
CUST001493,36,Male,Tier 1,Ambala,Salaried,119850,816,0,1,Postgraduate,Organic,2023-09-06
CUST001494,38,Female,Tier 1,Hospet,Salaried,96042,775,0,29,School,DSA Agent,2023-10-26
CUST001495,42,Female,Tier 2,Gaya,Self Employed,36541,586,0,18,Postgraduate,Organic,2022-11-19
CUST001496,49,Female,Tier 1,Allahabad,Self Employed,72934,678,1,28,Graduate,DSA Agent,2022-09-21
CUST001497,50,Male,Tier 2,Nellore,Self Employed,63882,716,0,10,School,Referral,2023-12-27
CUST001498,29,Male,Tier 1,Alappuzha,Gig Worker,17454,633,0,6,Graduate,DSA Agent,2023-09-04
CUST001499,31,Male,Tier 2,Moradabad,Gig Worker,14385,598,0,15,Graduate,Referral,2023-01-30
CUST001500,25,Other,Tier 1,Vijayawada,Student,0,519,0,0,School,Referral,2022-07-27
CUST001501,33,Male,Tier 2,Guwahati,Gig Worker,25051,601,1,0,Graduate,Organic,2023-09-30
CUST001502,35,Female,Tier 2,Amravati,Gig Worker,17507,618,0,15,Postgraduate,Organic,2022-01-02
CUST001503,39,Female,Tier 3,Rajkot,Salaried,52646,825,0,1,Postgraduate,Organic,2022-08-08
CUST001504,42,Male,Tier 1,Ludhiana,Salaried,54332,762,1,13,Graduate,Social Media,2023-07-18
CUST001505,27,Female,Tier 2,Morena,Gig Worker,30777,564,0,8,Graduate,Social Media,2022-08-20
CUST001506,30,Female,Tier 2,Salem,Gig Worker,13946,571,0,1,School,Organic,2023-10-13
CUST001507,28,Female,Tier 2,Ghaziabad,Gig Worker,32288,680,0,11,Graduate,Organic,2023-04-01
CUST001508,27,Male,Tier 3,Chennai,Gig Worker,26102,658,0,17,Graduate,Referral,2023-03-27
CUST001509,43,Male,Tier 3,Jalandhar,Self Employed,80040,551,0,2,Graduate,Organic,2023-05-28
CUST001510,36,Male,Tier 2,Nagaon,Self Employed,43116,726,1,27,Postgraduate,DSA Agent,2023-01-16
CUST001511,19,Male,Tier 2,Gandhinagar,Student,0,476,1,0,Graduate,Organic,2023-11-04
CUST001512,35,Female,Tier 3,Shivpuri,Self Employed,80962,675,1,33,School,Social Media,2022-04-26
CUST001513,38,Female,Tier 3,Naihati,Business Owner,158598,647,1,12,Professional,Social Media,2022-12-13
CUST001514,36,Male,Tier 1,Naihati,Salaried,138275,771,0,24,School,Organic,2023-02-23
CUST001515,34,Female,Tier 1,Tiruvottiyur,Salaried,47574,790,0,14,Professional,Social Media,2023-01-12
CUST001516,36,Female,Tier 1,Mathura,Salaried,47681,824,0,3,Graduate,Organic,2022-09-26
CUST001517,32,Male,Tier 1,Silchar,Self Employed,66421,577,0,32,Postgraduate,Organic,2022-09-16
CUST001518,26,Male,Tier 1,Phagwara,Student,0,575,0,0,School,Referral,2023-03-05
CUST001519,32,Female,Tier 1,Raurkela Industrial Township,Salaried,123029,781,0,9,Postgraduate,Referral,2023-08-16
CUST001520,54,Female,Tier 2,Salem,Business Owner,182826,641,0,18,School,Social Media,2023-02-27
CUST001521,30,Female,Tier 1,Sirsa,Salaried,122181,838,1,5,Postgraduate,Organic,2022-10-20
CUST001522,51,Male,Tier 3,Kolhapur,Business Owner,100439,727,0,37,Graduate,Social Media,2022-12-20
CUST001523,22,Male,Tier 3,Madanapalle,Gig Worker,18241,644,1,15,Postgraduate,Social Media,2023-12-26
CUST001524,43,Male,Tier 2,Bettiah,Salaried,129234,771,0,17,Graduate,Organic,2022-09-07
CUST001525,35,Female,Tier 2,Kulti,Gig Worker,28931,566,1,18,Postgraduate,Organic,2023-11-07
CUST001526,25,Female,Tier 2,Bidhannagar,Salaried,135044,736,0,26,Postgraduate,DSA Agent,2022-05-27
CUST001527,37,Male,Tier 2,Kottayam,Salaried,124791,818,0,14,Graduate,Referral,2023-06-26
CUST001528,40,Female,Tier 2,Maheshtala,Salaried,135038,814,1,13,Postgraduate,Referral,2022-07-05
CUST001529,20,Female,Tier 2,Pondicherry,Student,15319,512,0,0,Graduate,Organic,2023-03-21
CUST001530,27,Female,Tier 3,Karimnagar,Gig Worker,32781,658,0,2,Graduate,Organic,2022-10-25
CUST001531,42,Other,Tier 1,Anantapur,Salaried,43750,762,1,5,Postgraduate,Social Media,2022-07-01
CUST001532,42,Male,Tier 2,Muzaffarpur,Self Employed,31999,719,1,9,Graduate,Organic,2023-10-27
CUST001533,34,Female,Tier 2,Silchar,Self Employed,42985,629,0,24,Postgraduate,Referral,2023-08-26
CUST001534,36,Male,Tier 1,Karnal,Salaried,59841,833,0,5,Graduate,Social Media,2022-11-16
CUST001535,33,Male,Tier 2,Fatehpur,Gig Worker,24564,599,2,12,School,Organic,2022-02-03
CUST001536,29,Female,Tier 2,Kharagpur,Salaried,107692,819,0,30,Graduate,Referral,2022-09-05
CUST001537,45,Female,Tier 1,Medininagar,Salaried,142547,700,0,3,Graduate,Social Media,2023-08-02
CUST001538,44,Female,Tier 3,Asansol,Self Employed,24091,556,0,35,School,Organic,2023-01-03
CUST001539,37,Female,Tier 1,Warangal,Salaried,131569,768,0,29,School,Referral,2023-07-02
CUST001540,38,Female,Tier 2,Chandigarh,Gig Worker,15034,500,1,8,Graduate,Organic,2023-12-11
CUST001541,43,Female,Tier 3,Motihari,Self Employed,45872,739,1,32,School,Referral,2023-09-23
CUST001542,32,Male,Tier 2,Gulbarga,Salaried,145129,702,0,28,Postgraduate,Social Media,2022-10-24
CUST001543,26,Female,Tier 3,Bhiwandi,Gig Worker,22293,665,0,15,Postgraduate,Referral,2022-10-27
CUST001544,30,Female,Tier 1,Panvel,Salaried,62091,817,1,7,School,Social Media,2023-05-31
CUST001545,49,Male,Tier 3,Latur,Business Owner,186679,690,0,27,Postgraduate,Organic,2023-09-08
CUST001546,32,Male,Tier 3,Tirunelveli,Gig Worker,30689,540,0,15,Postgraduate,DSA Agent,2023-09-30
CUST001547,20,Female,Tier 3,Aligarh,Student,18941,417,0,0,School,Referral,2023-05-22
CUST001548,26,Female,Tier 2,Bhopal,Gig Worker,32290,547,0,14,Graduate,Referral,2022-04-29
CUST001549,27,Female,Tier 2,Khammam,Salaried,50499,718,0,17,Graduate,Social Media,2023-01-20
CUST001550,38,Female,Tier 3,Parbhani,Self Employed,82341,739,0,1,Graduate,Social Media,2022-01-29
CUST001551,37,Male,Tier 2,Bardhaman,Business Owner,102439,779,0,8,Graduate,Organic,2022-04-09
CUST001552,34,Female,Tier 1,Amravati,Self Employed,22920,692,0,23,Graduate,Social Media,2023-01-26
CUST001553,23,Female,Tier 2,Deoghar,Student,0,501,0,0,Graduate,DSA Agent,2023-04-04
CUST001554,20,Female,Tier 3,Mysore,Student,16747,567,0,0,Postgraduate,Social Media,2022-09-15
CUST001555,44,Female,Tier 1,Rajahmundry,Salaried,95926,787,0,26,Graduate,Referral,2023-11-07
CUST001556,28,Female,Tier 3,Tiruvottiyur,Salaried,102530,737,1,2,Graduate,Referral,2022-03-19
CUST001557,38,Female,Tier 2,Eluru,Self Employed,36674,598,0,3,Graduate,Organic,2023-11-11
CUST001558,33,Female,Tier 2,Muzaffarpur,Gig Worker,23358,671,1,13,Postgraduate,Organic,2023-10-19
CUST001559,26,Male,Tier 2,Rampur,Student,0,435,0,0,Graduate,Organic,2022-12-08
CUST001560,34,Female,Tier 3,Ramagundam,Business Owner,119816,750,0,4,Graduate,Referral,2022-03-19
CUST001561,24,Male,Tier 3,Gorakhpur,Gig Worker,13200,612,0,18,School,Social Media,2023-02-13
CUST001562,36,Male,Tier 2,Mau,Salaried,43815,755,0,2,Graduate,DSA Agent,2023-12-09
CUST001563,29,Female,Tier 1,Bhiwandi,Self Employed,86223,575,0,5,Graduate,Social Media,2022-12-21
CUST001564,37,Male,Tier 1,Warangal,Salaried,54103,784,0,22,Postgraduate,Organic,2022-01-12
