signal_id,customer_id,month,monthly_inflow,monthly_outflow,closing_balance,balance_volatility,inflow_drop_flag,spending_shock_flag,missed_bill_payments,upi_transaction_count,new_loan_flag,stress_score
SIG00057152,CUST002382,2022-08,4447.06,2632.75,19237.3,Low,0,0,0,0,0,15
SIG00057153,CUST002382,2022-09,3990.79,3080.36,20147.73,Low,0,0,0,1,0,7
SIG00057154,CUST002382,2022-10,4217.81,2178.88,22186.66,Low,0,0,0,0,0,15
SIG00057155,CUST002382,2022-11,4404.53,2281.74,24309.45,Low,0,0,0,0,0,14
SIG00057156,CUST002382,2022-12,4242.15,2502.18,26049.42,Low,0,0,0,0,0,10
SIG00057157,CUST002382,2023-01,4077.21,2672.63,27454.0,Low,0,0,0,1,0,8
SIG00057158,CUST002382,2023-02,3653.51,2338.08,28769.44,Low,0,0,0,1,0,7
SIG00057159,CUST002382,2023-03,4629.6,3356.7,30042.34,Low,0,0,0,3,0,6
SIG00057160,CUST002382,2023-04,4342.67,3034.03,31350.97,Low,0,0,0,4,0,6
SIG00057161,CUST002382,2023-05,4280.35,3208.16,32423.16,Low,0,0,0,1,0,5
SIG00057162,CUST002382,2023-06,3940.05,2446.87,33916.34,Low,0,0,0,0,0,6
SIG00057163,CUST002382,2023-07,5006.99,3527.69,35395.64,Low,0,0,0,2,0,6
SIG00057164,CUST002382,2023-08,4630.32,3347.89,36678.07,Low,0,0,0,1,0,5
SIG00057165,CUST002382,2023-09,4428.58,3216.23,37890.43,Low,0,0,0,0,0,4
SIG00057166,CUST002382,2023-10,4712.55,3667.72,38935.25,Low,0,0,0,0,0,4
SIG00057167,CUST002382,2023-11,4292.1,2364.51,40862.85,Low,0,0,0,2,0,7
SIG00057168,CUST002382,2023-12,4713.75,2437.86,43138.74,Low,0,0,0,0,0,8
SIG00057169,CUST002383,2022-01,54334.35,33702.55,123085.78,Low,0,0,0,11,0,16
SIG00057170,CUST002383,2022-02,50392.84,37129.28,136349.33,Low,0,0,0,8,0,8
SIG00057171,CUST002383,2022-03,63427.53,45573.77,154203.1,Low,0,0,0,17,0,10
SIG00057172,CUST002383,2022-04,69668.45,45059.09,178812.46,Low,0,0,0,3,0,12
SIG00057173,CUST002383,2022-05,65720.39,35159.81,209373.03,Low,0,0,0,22,0,13
SIG00057174,CUST002383,2022-06,58734.3,45598.85,222508.48,Low,0,0,0,16,0,5
SIG00057175,CUST002383,2022-07,54779.82,40507.15,236781.15,Low,0,0,0,9,0,5
SIG00057176,CUST002383,2022-08,55296.11,34569.91,257507.35,Low,0,0,0,14,0,7
SIG00057177,CUST002383,2022-09,64115.58,38350.6,283272.33,Low,0,0,0,8,0,8
SIG00057178,CUST002383,2022-10,58391.92,34634.93,307029.33,Low,0,0,0,12,0,6
SIG00057179,CUST002383,2022-11,62678.34,33686.55,336021.12,Low,0,0,0,8,0,7
SIG00057180,CUST002383,2022-12,59102.36,32082.0,363041.48,Low,0,0,0,9,0,6
SIG00057181,CUST002383,2023-01,66600.04,51449.35,378192.17,Low,0,1,0,10,0,3
SIG00057182,CUST002383,2023-02,63578.62,36389.4,405381.39,Low,0,0,0,17,0,5
SIG00057183,CUST002383,2023-03,63927.41,42589.36,426719.44,Low,0,0,0,8,0,4
SIG00057184,CUST002383,2023-04,56240.97,43022.53,439937.88,Low,0,0,0,14,0,2
SIG00057185,CUST002383,2023-05,63163.34,31873.4,471227.83,Low,0,0,0,13,0,5
SIG00057186,CUST002383,2023-06,59425.91,32009.24,498644.49,Low,0,0,0,14,0,4
SIG00057187,CUST002383,2023-07,57963.32,29698.51,526909.3,Low,0,0,0,16,0,4
SIG00057188,CUST002383,2023-08,59125.09,39199.77,546834.62,Low,0,0,0,9,0,3
SIG00057189,CUST002383,2023-09,55097.14,39815.79,562115.96,Low,0,0,0,7,0,2
SIG00057190,CUST002383,2023-10,61142.07,38381.5,584876.53,Low,0,0,0,17,0,3
SIG00057191,CUST002383,2023-11,59671.95,37412.24,607136.25,Low,0,0,0,13,0,3
SIG00057192,CUST002383,2023-12,68584.71,38445.68,637275.28,Low,0,0,0,10,0,3
SIG00057193,CUST002384,2022-01,27647.86,23126.94,44754.66,Low,0,0,0,7,0,13
SIG00057194,CUST002384,2022-02,34861.94,23199.92,56416.68,Low,0,0,0,10,0,31
SIG00057195,CUST002384,2022-03,25290.86,21314.4,60393.14,Low,0,0,0,7,0,8
SIG00057196,CUST002384,2022-04,25701.08,15786.59,70307.63,Low,0,0,0,5,0,19
SIG00057197,CUST002384,2022-05,38613.87,32742.32,76179.18,Low,0,1,0,3,0,10
SIG00057198,CUST002384,2022-06,34369.21,21577.71,88970.68,Low,0,0,0,13,0,20
SIG00057199,CUST002384,2022-07,34191.61,20566.11,102596.19,Low,0,0,0,8,0,18
SIG00057200,CUST002384,2022-08,31457.73,22088.99,111964.92,Low,0,0,0,11,0,10
SIG00057201,CUST002384,2022-09,32567.29,20258.34,124273.87,Low,0,0,0,7,0,13
SIG00057202,CUST002384,2022-10,32928.86,28759.88,128442.85,Low,0,0,0,11,0,4
SIG00057203,CUST002384,2022-11,28924.67,21466.4,135901.13,Low,0,0,0,9,0,6
SIG00057204,CUST002384,2022-12,27071.11,17527.05,145445.19,Low,0,0,0,4,0,8
SIG00057205,CUST002384,2023-01,17966.05,13717.36,149693.89,Low,0,0,0,5,0,3
SIG00057206,CUST002384,2023-02,28233.6,22187.17,155740.32,Low,0,1,0,8,0,4
SIG00057207,CUST002384,2023-03,28678.27,23365.59,161053.0,Low,0,0,0,7,0,4
SIG00057208,CUST002384,2023-04,35271.2,23575.16,172749.03,Low,0,0,0,8,0,8
SIG00057209,CUST002384,2023-05,26964.37,18902.96,180810.44,Low,0,0,0,5,0,5
SIG00057210,CUST002384,2023-06,28596.76,25145.83,184261.36,Low,0,0,0,3,0,2
SIG00057211,CUST002384,2023-07,24426.57,20460.86,188227.07,Low,0,0,0,9,0,2
SIG00057212,CUST002384,2023-08,31605.21,20063.28,199769.0,Low,0,0,0,2,0,7
SIG00057213,CUST002384,2023-09,18482.49,15223.65,203027.84,Low,1,0,0,5,0,21
SIG00057214,CUST002384,2023-10,8025.22,5451.16,205601.9,Low,1,0,0,4,0,21
SIG00057215,CUST002384,2023-11,31517.22,24740.21,212378.92,Low,0,1,0,7,0,3
SIG00057216,CUST002384,2023-12,28561.46,19607.35,221333.02,Low,0,0,0,3,1,5
SIG00057217,CUST002385,2022-01,87960.42,44612.41,167938.11,Medium,0,0,0,12,0,27
SIG00057218,CUST002385,2022-02,94593.0,59032.22,203498.89,Low,0,0,0,19,0,16
SIG00057219,CUST002385,2022-03,88863.13,59884.99,232477.02,Low,0,0,0,19,0,11
SIG00057220,CUST002385,2022-04,92586.09,37913.58,287149.54,Low,0,0,0,15,0,18
SIG00057221,CUST002385,2022-05,89075.43,41551.88,334673.09,Low,0,0,0,26,0,13
SIG00057222,CUST002385,2022-06,84997.32,43984.17,375686.24,Low,0,0,0,20,0,9
SIG00057223,CUST002385,2022-07,94067.09,59085.55,410667.77,Low,0,0,0,14,0,7
SIG00057224,CUST002385,2022-08,81277.02,51540.29,440404.5,Low,0,0,0,25,0,5
SIG00057225,CUST002385,2022-09,93599.55,57220.68,476783.38,Low,0,0,0,17,0,6
SIG00057226,CUST002385,2022-10,97056.08,64155.75,509683.71,Low,0,0,0,24,0,5
SIG00057227,CUST002385,2022-11,89926.46,50319.66,549290.51,Low,0,0,0,20,0,6
SIG00057228,CUST002385,2022-12,87883.79,35491.72,601682.58,Low,0,0,0,20,0,7
SIG00057229,CUST002385,2023-01,90386.51,48117.83,643951.25,Low,0,0,0,19,0,5
SIG00057230,CUST002385,2023-02,89012.19,89376.27,643587.17,Low,0,1,0,15,1,0
SIG00057231,CUST002385,2023-03,83145.25,86541.08,640191.34,Low,0,0,0,16,0,0
SIG00057232,CUST002385,2023-04,88095.94,90200.7,638086.58,Low,0,0,0,23,0,0
SIG00057233,CUST002385,2023-05,89766.06,104826.65,623025.98,Low,0,0,0,17,0,1
SIG00057234,CUST002385,2023-06,94315.23,73190.19,644151.02,Low,0,0,0,18,0,2
SIG00057235,CUST002385,2023-07,86078.82,79553.24,650676.6,Low,0,0,0,16,0,0
SIG00057236,CUST002385,2023-08,91734.8,65920.94,676490.46,Low,0,0,0,21,0,3
SIG00057237,CUST002385,2023-09,83533.53,36164.14,723859.84,Low,0,0,0,17,0,5
SIG00057238,CUST002385,2023-10,95234.11,53018.68,766075.27,Low,0,0,0,20,0,4
SIG00057239,CUST002385,2023-11,89507.67,49410.13,806172.81,Low,0,0,0,22,0,4
SIG00057240,CUST002385,2023-12,84647.31,47411.19,843408.93,Low,0,0,0,19,0,3
SIG00057241,CUST002386,2022-01,21619.85,14949.15,33395.3,Low,0,0,0,4,0,29
SIG00057242,CUST002386,2022-02,19479.83,14746.01,38129.12,Low,0,0,0,5,0,17
SIG00057243,CUST002386,2022-03,18426.17,14520.67,42034.63,Low,0,0,0,5,0,12
SIG00057244,CUST002386,2022-04,17148.2,13672.94,45509.89,Low,0,0,0,1,0,9
SIG00057245,CUST002386,2022-05,17002.8,10640.36,51872.33,Low,0,0,0,4,0,16
SIG00057246,CUST002386,2022-06,15346.26,11636.1,55582.49,Low,0,0,0,3,0,8
SIG00057247,CUST002386,2022-07,17236.74,11561.1,61258.12,Low,0,0,0,6,0,12
SIG00057248,CUST002386,2022-08,21772.08,19368.28,63661.92,Low,0,1,0,2,0,4
SIG00057249,CUST002386,2022-09,16303.97,10657.04,69308.86,Low,0,0,0,4,0,10
SIG00057250,CUST002386,2022-10,20144.21,16168.03,73285.03,Low,0,1,0,6,0,6
SIG00057251,CUST002386,2022-11,16768.89,10699.22,79354.71,Low,0,0,0,4,0,9
SIG00057252,CUST002386,2022-12,15106.89,10550.26,83911.34,Low,0,0,0,3,0,6
SIG00057253,CUST002386,2023-01,15324.69,29856.1,69379.92,Low,0,1,0,3,1,20
SIG00057254,CUST002386,2023-02,17104.25,34629.89,51854.29,Low,0,0,0,5,0,30
SIG00057255,CUST002386,2023-03,22259.76,28697.48,45416.57,Low,0,0,0,5,0,14
SIG00057256,CUST002386,2023-04,14470.23,25909.22,33977.59,Low,0,0,0,6,0,30
SIG00057257,CUST002386,2023-05,18807.85,30921.24,21864.2,Medium,0,0,0,3,0,42
SIG00057258,CUST002386,2023-06,20231.34,40166.2,1929.34,High,0,0,0,6,1,50
SIG00057259,CUST002386,2023-07,16766.85,35236.57,-16540.37,High,0,0,0,4,0,50
SIG00057260,CUST002386,2023-08,18745.7,40894.18,-38688.85,High,0,0,0,3,0,50
SIG00057261,CUST002386,2023-09,22275.05,43207.18,-59620.99,Medium,0,0,0,11,0,50
SIG00057262,CUST002386,2023-10,17322.83,37679.07,-79977.23,Medium,0,0,0,5,0,40
SIG00057263,CUST002386,2023-11,20639.52,44503.77,-103841.48,Low,0,0,0,5,0,35
SIG00057264,CUST002386,2023-12,21104.23,44620.0,-127357.25,Low,0,0,0,3,0,27
SIG00057265,CUST002387,2022-01,20135.05,14414.16,28820.72,Low,0,0,0,5,0,29
SIG00057266,CUST002387,2022-02,22155.88,17514.7,33461.9,Low,0,0,0,5,0,19
SIG00057267,CUST002387,2022-03,17445.32,12425.28,38481.95,Low,0,0,0,4,0,18
SIG00057268,CUST002387,2022-04,22480.91,17161.37,43801.48,Low,0,0,0,2,0,16
SIG00057269,CUST002387,2022-05,22467.31,17397.84,48870.95,Low,0,0,0,3,0,13
SIG00057270,CUST002387,2022-06,19567.3,15341.85,53096.41,Low,0,0,0,4,0,10
SIG00057271,CUST002387,2022-07,20814.8,14895.64,59015.57,Low,0,0,0,3,0,13
SIG00057272,CUST002387,2022-08,26171.94,20941.96,64245.55,Low,0,0,0,5,0,10
SIG00057273,CUST002387,2022-09,21842.4,19363.84,66724.11,Low,0,0,0,5,0,4
SIG00057274,CUST002387,2022-10,21200.65,18481.83,69442.93,Low,0,0,0,4,0,4
SIG00057275,CUST002387,2022-11,21707.75,18929.15,72221.53,Low,0,0,0,1,0,4
SIG00057276,CUST002387,2022-12,19115.61,14584.27,76752.87,Low,0,0,0,1,0,7
SIG00057277,CUST002387,2023-01,22881.94,16830.56,82804.25,Low,0,0,0,3,0,9
SIG00057278,CUST002387,2023-02,17157.82,15119.67,84842.4,Low,0,0,0,5,0,2
SIG00057279,CUST002387,2023-03,28552.04,22465.99,90928.45,Low,0,0,0,3,0,8
SIG00057280,CUST002387,2023-04,18315.88,15964.79,93279.54,Low,0,0,0,4,0,3
SIG00057281,CUST002387,2023-05,25050.77,18934.29,99396.01,Low,0,0,0,5,0,7
SIG00057282,CUST002387,2023-06,20558.03,14189.47,105764.57,Low,0,0,0,3,0,7
SIG00057283,CUST002387,2023-07,26896.61,21843.89,110817.3,Low,0,1,0,9,0,5
SIG00057284,CUST002387,2023-08,25882.17,32586.57,104112.9,Low,0,0,0,4,1,7
SIG00057285,CUST002387,2023-09,17277.93,17049.09,104341.74,Low,0,0,0,6,0,0
SIG00057286,CUST002387,2023-10,19831.6,16810.17,107363.17,Low,0,0,0,4,0,3
SIG00057287,CUST002387,2023-11,19698.15,22226.52,104834.8,Low,0,0,0,7,0,2
SIG00057288,CUST002387,2023-12,25013.42,18751.83,111096.39,Low,0,0,0,9,0,7
SIG00057289,CUST002388,2022-01,42219.83,26723.06,65060.06,Medium,0,0,0,9,0,37
SIG00057290,CUST002388,2022-02,40005.81,29533.62,75532.26,Low,0,0,0,10,0,19
SIG00057291,CUST002388,2022-03,39579.78,31195.75,83916.29,Low,0,0,0,7,0,13
SIG00057292,CUST002388,2022-04,48704.87,31491.85,101129.31,Low,0,0,0,14,0,24
SIG00057293,CUST002388,2022-05,44722.75,22932.42,122919.64,Low,0,0,0,6,0,25
SIG00057294,CUST002388,2022-06,38763.0,30945.94,130736.7,Low,0,0,0,7,0,7
SIG00057295,CUST002388,2022-07,35818.75,27814.19,138741.26,Low,0,0,0,7,0,7
SIG00057296,CUST002388,2022-08,34245.07,19293.64,153692.69,Low,0,0,0,5,0,12
SIG00057297,CUST002388,2022-09,38833.04,29856.48,162669.25,Low,0,1,0,7,0,7
SIG00057298,CUST002388,2022-10,33682.12,23020.22,173331.15,Low,0,0,0,9,0,7
SIG00057299,CUST002388,2022-11,35746.95,23937.29,185140.81,Low,0,0,0,3,0,8
SIG00057300,CUST002388,2022-12,40987.04,28952.22,197175.64,Low,0,0,0,3,0,7
SIG00057301,CUST002388,2023-01,41230.92,30665.38,207741.18,Low,0,0,0,12,0,6
SIG00057302,CUST002388,2023-02,49316.66,37923.79,219134.04,Low,0,0,0,19,0,6
SIG00057303,CUST002388,2023-03,38483.22,21079.62,236537.64,Low,0,0,0,6,0,9
SIG00057304,CUST002388,2023-04,38569.1,23764.02,251342.72,Low,0,0,0,7,0,7
SIG00057305,CUST002388,2023-05,42495.6,32951.99,260886.33,Low,0,0,0,4,0,4
SIG00057306,CUST002388,2023-06,38666.93,20223.45,279329.8,Low,0,0,0,8,0,8
SIG00057307,CUST002388,2023-07,40426.25,21156.92,298599.13,Low,0,0,0,10,0,8
SIG00057308,CUST002388,2023-08,46258.28,30463.4,314394.0,Low,0,0,0,11,0,6
SIG00057309,CUST002388,2023-09,45562.3,60419.4,299536.9,Low,0,1,0,12,1,5
SIG00057310,CUST002388,2023-10,47171.38,73966.78,272741.49,Low,0,0,0,10,0,10
SIG00057311,CUST002388,2023-11,44378.96,72157.69,244962.76,Low,0,0,0,10,0,12
SIG00057312,CUST002388,2023-12,43871.52,66911.4,221922.89,Low,0,0,0,6,0,11
SIG00057313,CUST002389,2022-01,27868.63,22070.86,51962.26,Low,0,0,0,11,0,10
SIG00057314,CUST002389,2022-02,25208.01,18254.61,58915.66,Low,0,0,0,3,0,10
SIG00057315,CUST002389,2022-03,26034.27,13674.72,71275.21,Low,0,0,0,10,0,16
SIG00057316,CUST002389,2022-04,29282.11,22030.55,78526.78,Low,0,1,0,12,0,8
SIG00057317,CUST002389,2022-05,23476.64,18240.67,83762.75,Low,0,0,0,6,0,5
SIG00057318,CUST002389,2022-06,26127.74,13335.43,96555.05,Low,0,0,0,6,0,12
SIG00057319,CUST002389,2022-07,23673.01,16522.73,103705.34,Low,0,0,0,7,0,5
SIG00057320,CUST002389,2022-08,25194.41,17557.14,111342.61,Low,0,0,0,1,0,5
SIG00057321,CUST002389,2022-09,24414.79,13368.23,122389.17,Low,0,0,0,5,0,7
SIG00057322,CUST002389,2022-10,24331.73,15183.67,131537.24,Low,0,0,0,3,0,5
SIG00057323,CUST002389,2022-11,23068.7,13334.33,141271.61,Low,0,0,0,3,0,5
SIG00057324,CUST002389,2022-12,24373.82,16098.02,149547.41,Low,0,0,0,7,0,4
SIG00057325,CUST002389,2023-01,26020.56,15418.32,160149.65,Low,0,0,0,4,0,5
SIG00057326,CUST002389,2023-02,26849.99,15761.38,171238.26,Low,0,0,0,3,0,5
SIG00057327,CUST002389,2023-03,26941.0,16780.76,181398.5,Low,0,0,0,7,0,4
SIG00057328,CUST002389,2023-04,26407.23,17796.26,190009.47,Low,0,0,0,7,0,3
SIG00057329,CUST002389,2023-05,26842.57,14558.25,202293.79,Low,0,0,0,4,0,5
SIG00057330,CUST002389,2023-06,20828.49,13952.8,209169.49,Low,0,0,0,4,0,2
SIG00057331,CUST002389,2023-07,28695.15,15820.09,222044.54,Low,0,0,0,5,0,4
SIG00057332,CUST002389,2023-08,28663.76,20362.93,230345.36,Low,0,0,0,5,0,2
SIG00057333,CUST002389,2023-09,29020.89,17130.56,242235.69,Low,0,0,0,3,0,4
SIG00057334,CUST002389,2023-10,25029.69,13686.28,253579.1,Low,0,0,0,1,0,3
SIG00057335,CUST002389,2023-11,22408.59,13219.96,262767.74,Low,0,0,0,2,0,2
SIG00057336,CUST002389,2023-12,25252.95,20185.48,267835.21,Low,0,1,0,7,0,1
SIG00057337,CUST002390,2022-01,92176.19,66846.89,172580.06,Low,0,0,0,25,0,20
SIG00057338,CUST002390,2022-02,77034.21,39550.6,210063.67,Low,0,0,0,15,0,26
SIG00057339,CUST002390,2022-03,101446.04,71727.12,239782.59,Low,0,1,0,15,0,16
SIG00057340,CUST002390,2022-04,88286.15,47041.88,281026.86,Low,0,0,0,15,0,20
SIG00057341,CUST002390,2022-05,94571.15,50863.24,324734.77,Low,0,0,0,23,0,18
SIG00057342,CUST002390,2022-06,36672.57,27035.61,334371.73,Low,1,0,0,7,0,23
SIG00057343,CUST002390,2022-07,37773.49,19415.34,352729.88,Low,1,0,0,7,0,26
SIG00057344,CUST002390,2022-08,97491.03,49055.74,401165.16,Low,0,1,0,18,0,16
SIG00057345,CUST002390,2022-09,101297.98,60520.68,441942.46,Low,0,0,0,17,0,12
SIG00057346,CUST002390,2022-10,76672.23,55675.66,462939.03,Low,0,0,0,14,0,5
SIG00057347,CUST002390,2022-11,99101.6,61646.8,500393.83,Low,0,0,0,19,0,9
SIG00057348,CUST002390,2022-12,99439.75,63546.67,536286.91,Low,0,0,0,13,0,8
SIG00057349,CUST002390,2023-01,96488.94,56625.61,576150.24,Low,0,0,0,16,0,8
SIG00057350,CUST002390,2023-02,80443.39,41935.6,614658.02,Low,0,0,0,16,0,8
SIG00057351,CUST002390,2023-03,71854.47,54735.26,631777.23,Low,0,0,0,17,0,3
SIG00057352,CUST002390,2023-04,90763.42,51372.75,671167.89,Low,0,0,0,17,0,7
SIG00057353,CUST002390,2023-05,93121.6,49718.03,714571.46,Low,0,0,0,22,0,7
SIG00057354,CUST002390,2023-06,97563.34,49365.93,762768.88,Low,0,0,0,20,0,8
SIG00057355,CUST002390,2023-07,90747.7,57134.54,796382.03,Low,0,0,0,20,0,5
SIG00057356,CUST002390,2023-08,82996.73,75744.01,803634.76,Low,0,0,0,22,1,1
SIG00057357,CUST002390,2023-09,109958.69,51129.84,862463.61,Low,0,0,0,22,1,8
SIG00057358,CUST002390,2023-10,75677.05,79818.9,858321.76,Low,0,1,0,19,1,0
SIG00057359,CUST002390,2023-11,78377.87,90040.74,846658.88,Low,0,0,0,20,0,1
SIG00057360,CUST002390,2023-12,106567.43,128784.2,824442.11,Low,0,0,0,24,1,3
SIG00057361,CUST002391,2022-01,15018.83,10075.18,22416.92,Low,0,0,0,6,0,33
SIG00057362,CUST002391,2022-02,14536.91,11272.69,25681.13,Low,0,0,0,3,0,17
SIG00057363,CUST002391,2022-03,17814.43,12369.1,31126.47,Low,0,0,0,4,0,25
SIG00057364,CUST002391,2022-04,17703.26,12964.38,35865.36,Low,0,0,0,4,0,18
SIG00057365,CUST002391,2022-05,16565.54,12844.52,39586.37,Low,0,0,0,3,0,12
SIG00057366,CUST002391,2022-06,14863.59,12488.84,41961.13,Low,0,0,0,1,0,7
SIG00057367,CUST002391,2022-07,18146.7,14801.53,45306.3,Low,0,0,0,3,0,9
SIG00057368,CUST002391,2022-08,14638.43,12194.7,47750.02,Low,0,0,0,4,0,6
SIG00057369,CUST002391,2022-09,16229.5,9819.31,54160.21,Low,0,0,0,5,0,16
SIG00057370,CUST002391,2022-10,18852.1,14026.55,58985.77,Low,0,0,0,4,0,10
SIG00057371,CUST002391,2022-11,20969.41,18512.99,61442.19,Low,0,0,0,4,0,4
SIG00057372,CUST002391,2022-12,22967.42,20364.82,64044.79,Low,0,0,0,6,0,5
SIG00057373,CUST002391,2023-01,17228.94,11499.51,69774.22,Low,0,0,0,5,0,10
SIG00057374,CUST002391,2023-02,19341.32,12704.4,76411.14,Low,0,0,0,5,0,11
SIG00057375,CUST002391,2023-03,15845.36,11670.39,80586.11,Low,0,0,0,7,0,6
SIG00057376,CUST002391,2023-04,14504.73,9786.28,85304.55,Low,0,0,0,6,0,7
SIG00057377,CUST002391,2023-05,17341.68,14154.89,88491.34,Low,0,0,0,1,0,4
SIG00057378,CUST002391,2023-06,16549.44,14813.39,90227.39,Low,0,0,0,0,0,2
SIG00057379,CUST002391,2023-07,18788.73,13486.06,95530.06,Low,0,0,0,8,0,7
SIG00057380,CUST002391,2023-08,15915.04,11105.43,100339.68,Low,0,0,0,5,0,6
SIG00057381,CUST002391,2023-09,14808.03,9727.35,105420.35,Low,0,0,0,2,0,6
SIG00057382,CUST002391,2023-10,14175.38,12153.21,107442.53,Low,0,0,0,2,0,2
SIG00057383,CUST002391,2023-11,20484.05,15742.62,112183.96,Low,0,0,0,8,0,5
SIG00057384,CUST002391,2023-12,20335.06,13060.22,119458.8,Low,0,0,0,8,0,7
SIG00057385,CUST002392,2022-01,103758.02,61524.37,220704.5,Low,0,0,0,23,0,18
SIG00057386,CUST002392,2022-02,102940.11,46360.29,277284.31,Low,0,0,0,23,0,20
SIG00057387,CUST002392,2022-03,106996.76,74776.22,309504.86,Low,0,1,0,13,0,9
SIG00057388,CUST002392,2022-04,109196.94,46645.73,372056.07,Low,0,0,0,23,0,16
SIG00057389,CUST002392,2022-05,109416.28,74280.44,407191.91,Low,0,1,0,20,0,7
SIG00057390,CUST002392,2022-06,104404.33,62801.79,448794.45,Low,0,0,0,26,0,8
SIG00057391,CUST002392,2022-07,114414.98,65590.1,497619.33,Low,0,0,0,28,0,8
SIG00057392,CUST002392,2022-08,108077.38,67664.72,538032.0,Low,0,0,0,25,0,6
SIG00057393,CUST002392,2022-09,109066.21,72875.79,574222.41,Low,0,0,0,22,0,5
SIG00057394,CUST002392,2022-10,112092.26,77412.08,608902.6,Low,0,0,0,22,0,4
SIG00057395,CUST002392,2022-11,107907.84,72121.05,644689.38,Low,0,0,0,23,0,4
SIG00057396,CUST002392,2022-12,106084.46,61755.94,689017.9,Low,0,0,0,20,0,5
SIG00057397,CUST002392,2023-01,99907.37,63939.23,724986.04,Low,0,0,0,20,0,4
SIG00057398,CUST002392,2023-02,111287.58,54848.71,781424.91,Low,0,0,0,22,0,6
SIG00057399,CUST002392,2023-03,106270.71,73666.49,814029.12,Low,0,0,0,21,0,3
SIG00057400,CUST002392,2023-04,120726.35,64875.83,869879.64,Low,0,0,0,19,0,5
SIG00057401,CUST002392,2023-05,103806.09,44348.08,929337.65,Low,0,0,0,25,0,5
SIG00057402,CUST002392,2023-06,106278.96,62695.28,972921.33,Low,0,0,0,22,0,3
SIG00057403,CUST002392,2023-07,115361.31,77203.76,1011078.87,Low,0,0,0,27,0,3
SIG00057404,CUST002392,2023-08,103585.99,52065.92,1062598.94,Low,0,0,0,19,0,4
SIG00057405,CUST002392,2023-09,102446.36,54091.0,1110954.3,Low,0,0,0,27,0,3
SIG00057406,CUST002392,2023-10,108159.81,55150.41,1163963.69,Low,0,0,0,18,0,3
SIG00057407,CUST002392,2023-11,112027.18,65813.34,1210177.54,Low,0,0,0,17,0,3
SIG00057408,CUST002392,2023-12,102275.1,51569.23,1260883.41,Low,0,0,0,19,0,3
SIG00057409,CUST002393,2022-01,16386.29,10115.48,23869.08,Medium,0,0,0,7,0,50
SIG00057410,CUST002393,2022-02,16577.4,13356.72,27089.77,Low,0,0,0,2,0,20
SIG00057411,CUST002393,2022-03,15510.94,10027.6,32573.1,Low,0,0,0,5,0,30
SIG00057412,CUST002393,2022-04,16150.42,10650.88,38072.64,Low,0,0,0,2,0,25
SIG00057413,CUST002393,2022-05,14503.01,10190.96,42384.69,Low,0,0,0,3,0,16
SIG00057414,CUST002393,2022-06,14087.36,8807.88,47664.18,Low,0,0,0,4,0,18
SIG00057415,CUST002393,2022-07,17835.31,15628.95,49870.54,Low,0,1,0,2,0,6
SIG00057416,CUST002393,2022-08,16533.18,12856.3,53547.42,Low,0,0,0,3,0,11
SIG00057417,CUST002393,2022-09,22425.99,18536.17,57437.24,Low,0,0,0,4,0,10
SIG00057418,CUST002393,2022-10,21061.7,14758.57,63740.36,Low,0,0,0,6,0,16
SIG00057419,CUST002393,2022-11,19834.36,12203.74,71370.98,Low,0,0,0,3,0,17
SIG00057420,CUST002393,2022-12,21472.8,14602.36,78241.42,Low,0,0,0,8,0,14
SIG00057421,CUST002393,2023-01,21139.08,16641.14,82739.36,Low,0,0,0,5,0,8
SIG00057422,CUST002393,2023-02,6506.11,5531.97,83713.5,Low,1,0,0,1,0,21
SIG00057423,CUST002393,2023-03,9699.71,6910.1,86503.12,Low,1,0,0,3,0,24
SIG00057424,CUST002393,2023-04,17555.26,13980.74,90077.64,Low,0,1,0,4,0,6
SIG00057425,CUST002393,2023-05,15489.37,13896.61,91670.4,Low,0,0,0,4,0,2
SIG00057426,CUST002393,2023-06,24495.13,18589.38,97576.16,Low,0,0,0,4,0,9
SIG00057427,CUST002393,2023-07,22058.87,17510.03,102124.99,Low,0,0,0,5,0,6
SIG00057428,CUST002393,2023-08,21825.54,13403.69,110546.84,Low,0,0,0,3,0,12
SIG00057429,CUST002393,2023-09,20721.26,13226.45,118041.65,Low,0,0,0,4,0,10
SIG00057430,CUST002393,2023-10,21459.44,14124.99,125376.1,Low,0,0,0,4,0,9
SIG00057431,CUST002393,2023-11,12180.34,27602.83,109953.61,Low,0,1,0,1,1,18
SIG00057432,CUST002393,2023-12,23330.97,76273.79,57010.79,Medium,0,1,0,4,1,50
SIG00057433,CUST002394,2022-01,63406.92,36137.52,87645.62,Medium,0,0,0,12,0,36
SIG00057434,CUST002394,2022-02,64757.81,38407.75,113995.68,Medium,0,0,0,17,0,24
SIG00057435,CUST002394,2022-03,61582.52,25727.25,149850.96,Medium,0,0,0,16,0,25
SIG00057436,CUST002394,2022-04,67330.72,29016.7,188164.97,Low,0,0,0,12,0,20
SIG00057437,CUST002394,2022-05,64524.74,40691.56,211998.15,Low,0,0,0,12,0,10
SIG00057438,CUST002394,2022-06,66461.88,34637.44,243822.6,Low,0,0,0,12,0,12
SIG00057439,CUST002394,2022-07,62500.92,26657.11,279666.41,Low,0,0,0,10,0,11
SIG00057440,CUST002394,2022-08,65296.08,41508.97,303453.52,Low,0,1,0,12,0,6
