loan_id,customer_id,product_type,default_flag,days_to_default,default_month,total_amount_paid,total_amount_pending,recovery_amount,closure_date,write_off_flag
LOAN0001342,CUST000449,BNPL,0,,,8156.08,0.0,0.0,2023-12-10,0
LOAN0001343,CUST003087,Personal Loan,0,,,550352.16,0.0,0.0,2026-09-10,0
LOAN0001344,CUST006808,Personal Loan,0,,,481642.14,0.0,0.0,2024-02-06,0
LOAN0001345,CUST005664,BNPL,0,,,51997.78,0.0,0.0,2022-12-01,0
LOAN0001346,CUST004363,Personal Loan,0,,,393071.2,0.0,0.0,2024-09-16,0
LOAN0001347,CUST005405,Personal Loan,0,,,369379.76,0.0,0.0,2024-07-09,0
LOAN0001348,CUST001980,Education Loan,0,,,968131.56,0.0,0.0,2027-07-19,0
LOAN0001349,CUST004308,Personal Loan,0,,,472437.68,0.0,0.0,2025-09-25,0
LOAN0001350,CUST005025,SME Loan,0,,,489418.56,0.0,0.0,2025-04-17,0
LOAN0001351,CUST009021,Personal Loan,0,,,469188.65,0.0,0.0,2026-08-21,0
LOAN0001352,CUST002613,Personal Loan,0,,,469755.91,0.0,0.0,2024-07-24,0
LOAN0001353,CUST008691,Personal Loan,0,,,411079.57,0.0,0.0,2024-10-05,0
LOAN0001354,CUST006449,Personal Loan,0,,,594190.25,0.0,0.0,2026-01-06,0
LOAN0001355,CUST000213,BNPL,1,240.0,8.0,16060.17,3957.83,794.79,2024-06-15,1
LOAN0001356,CUST007263,Personal Loan,0,,,620139.24,0.0,0.0,2025-06-10,0
LOAN0001357,CUST000360,BNPL,0,,,52059.15,0.0,0.0,2023-08-09,0
LOAN0001358,CUST009972,SME Loan,0,,,91876.2,0.0,0.0,2024-07-10,0
LOAN0001359,CUST008737,Personal Loan,1,210.0,7.0,78069.42,258219.58,67474.21,2023-12-23,1
LOAN0001360,CUST002975,Personal Loan,1,150.0,5.0,28862.8,152328.2,46990.57,2024-03-20,1
LOAN0001361,CUST002579,Personal Loan,0,,,374304.96,0.0,0.0,2025-12-05,0
LOAN0001362,CUST003820,BNPL,0,,,13258.24,0.0,0.0,2023-06-16,0
LOAN0001363,CUST003565,BNPL,1,210.0,7.0,50324.72,0.0,0.0,2024-02-05,1
LOAN0001364,CUST003728,Personal Loan,0,,,321568.52,0.0,0.0,2025-02-28,0
LOAN0001365,CUST003185,Personal Loan,1,180.0,6.0,19099.65,29858.35,6915.41,2023-10-06,1
LOAN0001366,CUST006226,Personal Loan,0,,,111354.49,0.0,0.0,2026-03-25,0
LOAN0001367,CUST001652,Personal Loan,0,,,309651.54,0.0,0.0,2026-02-28,0
LOAN0001368,CUST008472,Personal Loan,0,,,259747.08,0.0,0.0,2024-06-09,0
LOAN0001369,CUST008137,BNPL,0,,,53190.85,0.0,0.0,2024-04-23,0
LOAN0001370,CUST004763,Personal Loan,0,,,162834.0,0.0,0.0,2024-08-30,0
LOAN0001371,CUST008541,Personal Loan,0,,,75053.12,0.0,0.0,2026-07-18,0
LOAN0001372,CUST002475,Personal Loan,1,180.0,6.0,88242.45,245195.55,59747.81,2023-12-22,1
LOAN0001373,CUST000184,Education Loan,0,,,1067779.18,0.0,0.0,2026-04-21,0
LOAN0001374,CUST006209,Personal Loan,1,60.0,2.0,17019.67,192189.33,41283.94,2024-02-17,1
LOAN0001375,CUST004577,Personal Loan,1,180.0,6.0,130143.65,319969.35,36475.57,2024-05-23,1
LOAN0001376,CUST005681,Personal Loan,0,,,520645.62,0.0,0.0,2026-05-12,0
LOAN0001377,CUST009003,Personal Loan,0,,,377214.24,0.0,0.0,2025-12-19,0
LOAN0001378,CUST009699,Personal Loan,1,240.0,8.0,139638.94,297385.06,52679.41,2024-04-16,1
LOAN0001379,CUST006353,Personal Loan,0,,,184652.73,0.0,0.0,2024-04-21,0
LOAN0001380,CUST007652,Personal Loan,0,,,526681.87,0.0,0.0,2023-05-03,0
LOAN0001381,CUST000846,Personal Loan,0,,,382361.04,0.0,0.0,2025-05-02,0
LOAN0001382,CUST001618,SME Loan,0,,,667893.11,0.0,0.0,2025-05-21,0
LOAN0001383,CUST007350,Personal Loan,0,,,22439.2,0.0,0.0,2025-05-21,0
LOAN0001384,CUST004317,Personal Loan,0,,,506204.1,0.0,0.0,2026-01-25,0
LOAN0001385,CUST004461,BNPL,0,,,7310.8,0.0,0.0,2024-06-28,0
LOAN0001386,CUST003089,Personal Loan,0,,,161533.25,0.0,0.0,2026-04-01,0
LOAN0001387,CUST006086,Personal Loan,0,,,246776.4,0.0,0.0,2024-09-20,0
LOAN0001388,CUST001861,Personal Loan,0,,,288510.04,0.0,0.0,2026-03-02,0
LOAN0001389,CUST006283,Personal Loan,0,,,38386.44,0.0,0.0,2023-04-01,0
LOAN0001390,CUST001749,Personal Loan,0,,,263469.96,0.0,0.0,2024-03-28,0
LOAN0001391,CUST000647,Personal Loan,0,,,529471.8,0.0,0.0,2025-12-31,0
LOAN0001392,CUST003304,Personal Loan,0,,,258541.44,0.0,0.0,2026-06-23,0
LOAN0001393,CUST002318,Personal Loan,1,210.0,7.0,20936.76,73388.24,14725.34,2023-05-21,1
LOAN0001394,CUST008903,Personal Loan,0,,,59713.94,0.0,0.0,2025-06-02,0
LOAN0001395,CUST000556,Personal Loan,1,210.0,7.0,81174.18,99598.82,15767.39,2023-10-30,1
LOAN0001396,CUST001776,Personal Loan,0,,,513703.6,0.0,0.0,2024-09-19,0
LOAN0001397,CUST005494,BNPL,0,,,29727.66,0.0,0.0,2024-02-26,0
LOAN0001398,CUST004816,SME Loan,0,,,221111.7,0.0,0.0,2023-10-30,0
LOAN0001399,CUST000464,BNPL,0,,,37919.46,0.0,0.0,2024-05-18,0
LOAN0001400,CUST000077,SME Loan,0,,,457829.49,0.0,0.0,2025-04-14,0
LOAN0001401,CUST009878,Personal Loan,0,,,477091.16,0.0,0.0,2024-12-15,0
LOAN0001402,CUST006597,Personal Loan,1,210.0,7.0,20362.38,59291.62,14206.8,2024-01-07,1
LOAN0001403,CUST003655,Personal Loan,0,,,220133.25,0.0,0.0,2024-06-13,0
LOAN0001404,CUST004703,Personal Loan,0,,,137780.55,0.0,0.0,2024-08-02,0
LOAN0001405,CUST002668,BNPL,0,,,53749.3,0.0,0.0,2024-10-27,0
LOAN0001406,CUST003448,Personal Loan,0,,,112440.72,0.0,0.0,2024-02-12,0
LOAN0001407,CUST006497,BNPL,0,,,30162.37,0.0,0.0,2024-06-11,0
LOAN0001408,CUST008840,Personal Loan,1,90.0,3.0,93992.78,357310.22,119765.59,2023-11-16,1
LOAN0001409,CUST001850,Personal Loan,1,240.0,8.0,361153.94,12246.06,2425.02,2023-03-01,1
LOAN0001410,CUST008413,BNPL,1,180.0,6.0,25816.65,14936.35,5971.19,2023-02-14,1
LOAN0001411,CUST001229,SME Loan,0,,,655961.83,0.0,0.0,2025-04-18,0
LOAN0001412,CUST002155,SME Loan,0,,,487994.68,0.0,0.0,2025-09-28,0
LOAN0001413,CUST000376,Personal Loan,0,,,286484.48,0.0,0.0,2026-05-15,0
LOAN0001414,CUST001423,Personal Loan,0,,,524354.46,0.0,0.0,2026-06-02,0
LOAN0001415,CUST009178,BNPL,0,,,42084.16,0.0,0.0,2024-08-13,0
LOAN0001416,CUST004591,BNPL,0,,,14982.57,0.0,0.0,2024-05-25,0
LOAN0001417,CUST000785,Personal Loan,0,,,528107.8,0.0,0.0,2025-08-29,0
LOAN0001418,CUST009599,Personal Loan,0,,,346142.44,0.0,0.0,2025-02-20,0
LOAN0001419,CUST008802,Personal Loan,0,,,510925.14,0.0,0.0,2024-01-23,0
LOAN0001420,CUST007558,Personal Loan,1,150.0,5.0,33190.64,160728.36,62739.34,2024-03-24,1
LOAN0001421,CUST009336,Personal Loan,0,,,561333.36,0.0,0.0,2024-12-01,0
LOAN0001422,CUST002205,SME Loan,1,60.0,2.0,12450.07,164607.93,29241.54,2023-04-05,1
LOAN0001423,CUST008375,Personal Loan,0,,,217943.04,0.0,0.0,2024-08-29,0
LOAN0001424,CUST006921,SME Loan,0,,,305196.6,0.0,0.0,2023-11-11,0
LOAN0001425,CUST008710,Personal Loan,0,,,382993.64,0.0,0.0,2024-06-06,0
LOAN0001426,CUST007984,Personal Loan,0,,,143743.93,0.0,0.0,2025-02-08,0
LOAN0001427,CUST003461,Personal Loan,0,,,27580.3,0.0,0.0,2024-09-04,0
LOAN0001428,CUST007752,SME Loan,0,,,481048.74,0.0,0.0,2025-04-01,0
LOAN0001429,CUST002629,Personal Loan,1,120.0,4.0,17517.45,50279.55,7464.83,2023-10-17,1
LOAN0001430,CUST003286,Personal Loan,0,,,229923.33,0.0,0.0,2024-07-07,0
LOAN0001431,CUST001091,SME Loan,0,,,421441.28,0.0,0.0,2024-11-11,0
LOAN0001432,CUST009352,Personal Loan,1,240.0,8.0,19022.36,26638.64,6962.73,2024-07-08,1
LOAN0001433,CUST002915,Personal Loan,0,,,542291.0,0.0,0.0,2025-02-12,0
LOAN0001434,CUST005214,SME Loan,0,,,354989.03,0.0,0.0,2024-07-09,0
LOAN0001435,CUST003917,Personal Loan,0,,,360812.54,0.0,0.0,2024-07-22,0
LOAN0001436,CUST009601,Personal Loan,0,,,22724.66,0.0,0.0,2024-02-26,0
LOAN0001437,CUST003346,Personal Loan,1,120.0,4.0,30901.74,68912.26,22268.85,2023-03-22,1
LOAN0001438,CUST007794,BNPL,0,,,36198.18,0.0,0.0,2024-09-07,0
LOAN0001439,CUST008565,BNPL,1,180.0,6.0,4798.15,794.85,218.9,2022-11-03,1
LOAN0001440,CUST004356,BNPL,0,,,42389.44,0.0,0.0,2022-09-03,0
LOAN0001441,CUST003787,Personal Loan,1,90.0,3.0,30787.42,320154.58,50742.4,2024-03-19,1
LOAN0001442,CUST007491,Personal Loan,1,240.0,8.0,87355.1,228672.9,78871.42,2024-04-23,1
LOAN0001443,CUST009135,BNPL,0,,,30136.3,0.0,0.0,2024-01-12,0
LOAN0001444,CUST007561,BNPL,0,,,45025.38,0.0,0.0,2023-11-18,0
LOAN0001445,CUST002276,BNPL,0,,,25616.43,0.0,0.0,2024-09-10,0
LOAN0001446,CUST008896,Personal Loan,0,,,27237.24,0.0,0.0,2026-11-01,0
LOAN0001447,CUST003880,SME Loan,0,,,619585.47,0.0,0.0,2025-09-15,0
LOAN0001448,CUST005774,Personal Loan,0,,,311452.9,0.0,0.0,2025-07-26,0
LOAN0001449,CUST008329,Education Loan,0,,,575490.3,0.0,0.0,2025-07-27,0
LOAN0001450,CUST001893,Personal Loan,0,,,384441.54,0.0,0.0,2023-04-19,0
LOAN0001451,CUST007856,Personal Loan,0,,,126017.28,0.0,0.0,2025-04-04,0
LOAN0001452,CUST005973,Education Loan,1,240.0,8.0,220745.91,351304.09,66739.97,2024-07-27,1
LOAN0001453,CUST008943,Education Loan,1,150.0,5.0,33690.0,208686.0,72877.34,2022-11-20,1
LOAN0001454,CUST001732,Personal Loan,0,,,210815.88,0.0,0.0,2026-07-05,0
LOAN0001455,CUST004213,Personal Loan,1,120.0,4.0,16649.16,98833.84,15579.56,2024-02-04,1
LOAN0001456,CUST008340,Personal Loan,0,,,578252.92,0.0,0.0,2025-10-05,0
LOAN0001457,CUST000201,BNPL,0,,,18638.46,0.0,0.0,2024-04-14,0
LOAN0001458,CUST001135,Personal Loan,0,,,172773.12,0.0,0.0,2026-08-27,0
LOAN0001459,CUST009902,Personal Loan,0,,,403441.16,0.0,0.0,2025-10-14,0
LOAN0001460,CUST002808,Personal Loan,0,,,53840.4,0.0,0.0,2024-09-11,0
LOAN0001461,CUST009756,Personal Loan,0,,,538990.4,0.0,0.0,2025-03-16,0
LOAN0001462,CUST001834,Personal Loan,0,,,553689.1,0.0,0.0,2023-04-18,0
LOAN0001463,CUST003612,Personal Loan,1,240.0,8.0,117168.17,248146.83,90800.89,2024-04-07,1
LOAN0001464,CUST007541,BNPL,0,,,5624.82,0.0,0.0,2023-12-21,0
LOAN0001465,CUST006586,Personal Loan,1,90.0,3.0,8138.22,75188.78,14848.25,2022-12-16,1
LOAN0001466,CUST005826,Personal Loan,1,240.0,8.0,107705.08,239271.92,48283.44,2024-01-09,1
LOAN0001467,CUST005304,Education Loan,0,,,1051002.0,0.0,0.0,2025-09-26,0
LOAN0001468,CUST008445,Personal Loan,0,,,404084.07,0.0,0.0,2025-01-28,0
LOAN0001469,CUST002355,Personal Loan,0,,,465847.04,0.0,0.0,2025-07-07,0
LOAN0001470,CUST004426,Personal Loan,1,90.0,3.0,54007.54,295362.46,104757.46,2023-01-27,1
LOAN0001471,CUST001566,Personal Loan,1,150.0,5.0,15003.68,56356.32,6270.06,2023-07-03,1
LOAN0001472,CUST005971,SME Loan,0,,,682311.56,0.0,0.0,2025-02-06,0
LOAN0001473,CUST002508,Personal Loan,0,,,165340.36,0.0,0.0,2025-10-12,0
LOAN0001474,CUST003336,BNPL,0,,,31673.04,0.0,0.0,2024-08-09,0
LOAN0001475,CUST004710,SME Loan,0,,,647501.68,0.0,0.0,2026-02-23,0
LOAN0001476,CUST000277,SME Loan,0,,,192294.9,0.0,0.0,2025-03-20,0
LOAN0001477,CUST000928,Personal Loan,0,,,632708.72,0.0,0.0,2026-04-07,0
LOAN0001478,CUST006878,Personal Loan,0,,,65396.17,0.0,0.0,2024-03-02,0
LOAN0001479,CUST004291,BNPL,1,90.0,3.0,4024.88,11955.12,1509.46,2023-06-17,1
LOAN0001480,CUST008659,Personal Loan,0,,,81801.94,0.0,0.0,2024-10-25,0
LOAN0001481,CUST006966,Personal Loan,0,,,93877.11,0.0,0.0,2026-03-23,0
LOAN0001482,CUST000086,Personal Loan,1,120.0,4.0,29747.46,165871.54,18262.46,2022-08-05,1
LOAN0001483,CUST006181,Personal Loan,0,,,354994.74,0.0,0.0,2025-06-30,0
LOAN0001484,CUST000949,Education Loan,0,,,426846.65,0.0,0.0,2025-09-22,0
LOAN0001485,CUST007822,BNPL,0,,,18866.26,0.0,0.0,2022-12-26,0
LOAN0001486,CUST009914,Personal Loan,0,,,523663.58,0.0,0.0,2023-03-17,0
LOAN0001487,CUST005316,BNPL,1,90.0,3.0,50828.72,0.0,0.0,2023-06-03,1
LOAN0001488,CUST006844,Personal Loan,0,,,567761.28,0.0,0.0,2026-06-06,0
LOAN0001489,CUST002378,Personal Loan,0,,,383517.81,0.0,0.0,2025-01-17,0
LOAN0001490,CUST004375,Personal Loan,0,,,297370.44,0.0,0.0,2024-03-06,0
LOAN0001491,CUST008572,Personal Loan,1,150.0,5.0,93971.48,378324.52,81507.12,2024-03-22,1
LOAN0001492,CUST001685,Personal Loan,0,,,147449.16,0.0,0.0,2026-08-29,0
LOAN0001493,CUST002657,Education Loan,1,240.0,8.0,79606.45,368688.55,96754.21,2024-06-18,1
LOAN0001494,CUST004457,Personal Loan,0,,,672965.7,0.0,0.0,2026-09-01,0
LOAN0001495,CUST007140,Personal Loan,0,,,258201.57,0.0,0.0,2024-11-18,0
LOAN0001496,CUST003763,Personal Loan,0,,,607751.9,0.0,0.0,2026-07-27,0
LOAN0001497,CUST009281,Personal Loan,0,,,331379.07,0.0,0.0,2024-09-27,0
LOAN0001498,CUST000955,BNPL,0,,,9763.86,0.0,0.0,2024-01-15,0
LOAN0001499,CUST003711,Personal Loan,0,,,193797.44,0.0,0.0,2024-03-13,0
LOAN0001500,CUST007107,Personal Loan,0,,,362939.83,0.0,0.0,2024-11-09,0
LOAN0001501,CUST002267,Personal Loan,0,,,255638.25,0.0,0.0,2026-05-16,0
LOAN0001502,CUST006572,Personal Loan,0,,,468005.0,0.0,0.0,2023-10-15,0
LOAN0001503,CUST001651,Personal Loan,1,180.0,6.0,113020.0,186668.0,30549.23,2024-04-25,1
LOAN0001504,CUST000566,BNPL,0,,,28727.44,0.0,0.0,2024-08-04,0
LOAN0001505,CUST001224,SME Loan,0,,,643422.05,0.0,0.0,2025-01-08,0
LOAN0001506,CUST009303,Education Loan,0,,,885866.04,0.0,0.0,2024-06-12,0
LOAN0001507,CUST005524,SME Loan,0,,,598983.12,0.0,0.0,2024-12-24,0
LOAN0001508,CUST007978,Personal Loan,0,,,383309.73,0.0,0.0,2026-04-06,0
LOAN0001509,CUST003325,SME Loan,0,,,579709.44,0.0,0.0,2024-08-02,0
LOAN0001510,CUST005936,Personal Loan,0,,,465122.56,0.0,0.0,2026-08-07,0
LOAN0001511,CUST004958,Personal Loan,1,180.0,6.0,88798.85,179480.15,39235.88,2024-03-25,1
LOAN0001512,CUST009460,Personal Loan,0,,,53393.78,0.0,0.0,2025-08-12,0
LOAN0001513,CUST007489,Personal Loan,0,,,667272.9,0.0,0.0,2026-11-24,0
LOAN0001514,CUST007324,SME Loan,0,,,288738.75,0.0,0.0,2025-03-16,0
LOAN0001515,CUST000469,Personal Loan,0,,,125703.7,0.0,0.0,2024-04-15,0
LOAN0001516,CUST005503,Personal Loan,0,,,139715.66,0.0,0.0,2024-07-19,0
LOAN0001517,CUST004669,Personal Loan,0,,,311092.92,0.0,0.0,2026-12-22,0
LOAN0001518,CUST009281,Personal Loan,0,,,151819.2,0.0,0.0,2024-07-17,0
LOAN0001519,CUST002578,SME Loan,0,,,575925.91,0.0,0.0,2025-05-05,0
LOAN0001520,CUST002699,Personal Loan,0,,,451275.5,0.0,0.0,2026-01-22,0
LOAN0001521,CUST004122,Personal Loan,0,,,212217.57,0.0,0.0,2026-02-16,0
LOAN0001522,CUST002438,SME Loan,0,,,415725.2,0.0,0.0,2025-07-09,0
LOAN0001523,CUST001304,Personal Loan,0,,,26685.2,0.0,0.0,2024-07-28,0
LOAN0001524,CUST008586,BNPL,1,60.0,2.0,4430.41,29664.59,9111.76,2023-05-06,1
LOAN0001525,CUST005590,Personal Loan,0,,,219873.08,0.0,0.0,2026-03-25,0
LOAN0001526,CUST008626,Personal Loan,0,,,331820.44,0.0,0.0,2024-09-15,0
LOAN0001527,CUST008324,BNPL,0,,,26920.32,0.0,0.0,2023-07-02,0
LOAN0001528,CUST002823,Personal Loan,0,,,382571.28,0.0,0.0,2026-02-04,0
LOAN0001529,CUST005485,BNPL,0,,,35053.46,0.0,0.0,2024-02-11,0
LOAN0001530,CUST000840,SME Loan,0,,,749931.36,0.0,0.0,2025-12-03,0
LOAN0001531,CUST009155,Personal Loan,0,,,584875.5,0.0,0.0,2025-05-24,0
LOAN0001532,CUST004049,Education Loan,1,150.0,5.0,300485.12,639558.88,171732.72,2024-02-08,1
LOAN0001533,CUST003941,Personal Loan,1,210.0,7.0,94004.46,217550.54,60265.24,2024-05-02,1
LOAN0001534,CUST003029,SME Loan,0,,,97492.63,0.0,0.0,2025-06-14,0
LOAN0001535,CUST004602,BNPL,0,,,24884.78,0.0,0.0,2024-01-19,0
LOAN0001536,CUST002520,Personal Loan,0,,,547697.5,0.0,0.0,2026-06-07,0
LOAN0001537,CUST003752,SME Loan,0,,,135302.4,0.0,0.0,2026-07-13,0
LOAN0001538,CUST008013,Personal Loan,0,,,378190.4,0.0,0.0,2024-06-07,0
LOAN0001539,CUST008355,Personal Loan,0,,,417629.63,0.0,0.0,2025-09-06,0
LOAN0001540,CUST003044,BNPL,0,,,33891.92,0.0,0.0,2024-02-15,0
LOAN0001541,CUST004689,Personal Loan,1,90.0,3.0,9984.04,91485.96,28261.57,2023-12-19,1
LOAN0001542,CUST008748,Personal Loan,0,,,222589.86,0.0,0.0,2025-08-11,0
LOAN0001543,CUST000535,SME Loan,0,,,633736.08,0.0,0.0,2025-02-16,0
LOAN0001544,CUST008904,BNPL,0,,,49280.35,0.0,0.0,2024-04-04,0
LOAN0001545,CUST002196,BNPL,0,,,33829.74,0.0,0.0,2023-07-04,0
LOAN0001546,CUST006800,Personal Loan,0,,,138517.44,0.0,0.0,2024-11-19,0
LOAN0001547,CUST005839,Personal Loan,0,,,254233.98,0.0,0.0,2026-09-27,0
LOAN0001548,CUST005534,Personal Loan,0,,,510758.73,0.0,0.0,2025-11-30,0
LOAN0001549,CUST008604,Personal Loan,1,240.0,8.0,59259.69,122577.31,44622.3,2024-08-08,1
LOAN0001550,CUST001026,Personal Loan,0,,,570497.25,0.0,0.0,2026-01-07,0
LOAN0001551,CUST003466,BNPL,0,,,43612.92,0.0,0.0,2024-01-15,0
LOAN0001552,CUST005388,SME Loan,0,,,632426.74,0.0,0.0,2024-01-02,0
LOAN0001553,CUST008126,Personal Loan,0,,,58677.12,0.0,0.0,2026-01-22,0
LOAN0001554,CUST002169,Personal Loan,0,,,273196.44,0.0,0.0,2026-04-14,0
LOAN0001555,CUST008044,Personal Loan,0,,,629343.66,0.0,0.0,2026-09-05,0
LOAN0001556,CUST004003,Personal Loan,0,,,86536.0,0.0,0.0,2025-11-18,0
LOAN0001557,CUST001898,Personal Loan,0,,,215095.52,0.0,0.0,2024-02-27,0
LOAN0001558,CUST007601,Personal Loan,0,,,88935.6,0.0,0.0,2024-02-08,0
LOAN0001559,CUST000918,SME Loan,0,,,396677.6,0.0,0.0,2024-10-27,0
LOAN0001560,CUST005154,BNPL,0,,,13971.55,0.0,0.0,2023-08-24,0
LOAN0001561,CUST000647,Personal Loan,0,,,390724.32,0.0,0.0,2025-03-29,0
LOAN0001562,CUST003566,SME Loan,0,,,582082.0,0.0,0.0,2023-12-07,0
LOAN0001563,CUST006023,Education Loan,0,,,753059.0,0.0,0.0,2026-07-29,0
LOAN0001564,CUST005569,BNPL,0,,,3808.0,0.0,0.0,2024-02-06,0
LOAN0001565,CUST004053,Education Loan,0,,,975700.44,0.0,0.0,2025-03-16,0
LOAN0001566,CUST004292,Personal Loan,0,,,39098.25,0.0,0.0,2025-03-21,0
LOAN0001567,CUST002273,Personal Loan,0,,,226137.73,0.0,0.0,2024-05-06,0
LOAN0001568,CUST004555,BNPL,0,,,21693.55,0.0,0.0,2023-06-19,0
LOAN0001569,CUST009535,Personal Loan,0,,,55626.64,0.0,0.0,2025-06-29,0
LOAN0001570,CUST008520,BNPL,0,,,52605.16,0.0,0.0,2023-11-19,0
LOAN0001571,CUST001467,SME Loan,0,,,253105.2,0.0,0.0,2025-08-28,0
LOAN0001572,CUST000305,BNPL,0,,,6116.46,0.0,0.0,2023-03-23,0
LOAN0001573,CUST009337,Personal Loan,0,,,60733.8,0.0,0.0,2025-01-25,0
LOAN0001574,CUST005271,Personal Loan,1,120.0,4.0,123627.57,210866.43,36750.39,2023-08-08,1
LOAN0001575,CUST005384,Personal Loan,0,,,50621.34,0.0,0.0,2023-12-09,0
LOAN0001576,CUST007820,Personal Loan,0,,,20414.93,0.0,0.0,2025-07-23,0
LOAN0001577,CUST003149,BNPL,0,,,60847.38,0.0,0.0,2024-04-03,0
LOAN0001578,CUST004825,Personal Loan,0,,,395773.95,0.0,0.0,2025-07-01,0
LOAN0001579,CUST009688,SME Loan,0,,,689609.2,0.0,0.0,2025-04-08,0
LOAN0001580,CUST006729,SME Loan,0,,,724625.7,0.0,0.0,2026-06-20,0
LOAN0001581,CUST001548,Personal Loan,0,,,188167.66,0.0,0.0,2025-10-02,0
LOAN0001582,CUST001346,Personal Loan,0,,,607276.44,0.0,0.0,2026-11-30,0
LOAN0001583,CUST002048,Personal Loan,0,,,389444.02,0.0,0.0,2024-06-01,0
LOAN0001584,CUST007675,Personal Loan,0,,,556290.88,0.0,0.0,2025-10-11,0
LOAN0001585,CUST002956,SME Loan,0,,,195689.44,0.0,0.0,2024-10-13,0
LOAN0001586,CUST000222,BNPL,0,,,34614.93,0.0,0.0,2024-07-25,0
LOAN0001587,CUST009444,BNPL,0,,,5207.3,0.0,0.0,2024-01-14,0
LOAN0001588,CUST001707,Personal Loan,0,,,540694.56,0.0,0.0,2026-07-23,0
LOAN0001589,CUST000098,Personal Loan,0,,,222975.94,0.0,0.0,2024-10-12,0
LOAN0001590,CUST002375,Personal Loan,0,,,459096.12,0.0,0.0,2025-01-22,0
LOAN0001591,CUST002355,SME Loan,0,,,663887.85,0.0,0.0,2024-07-30,0
LOAN0001592,CUST004226,Personal Loan,0,,,282219.66,0.0,0.0,2025-10-05,0
LOAN0001593,CUST009208,Personal Loan,0,,,151764.9,0.0,0.0,2023-07-12,0
LOAN0001594,CUST008803,SME Loan,0,,,394361.28,0.0,0.0,2024-02-27,0
LOAN0001595,CUST004566,Personal Loan,0,,,72587.28,0.0,0.0,2024-04-22,0
LOAN0001596,CUST004118,Personal Loan,0,,,247514.74,0.0,0.0,2024-05-19,0
LOAN0001597,CUST005557,Personal Loan,1,120.0,4.0,66672.36,99231.64,12332.84,2023-11-20,1
LOAN0001598,CUST002439,Personal Loan,0,,,480430.67,0.0,0.0,2025-10-16,0
LOAN0001599,CUST000530,Education Loan,1,60.0,2.0,25357.61,913591.39,106168.15,2023-01-02,1
LOAN0001600,CUST009395,Personal Loan,0,,,512864.03,0.0,0.0,2023-11-06,0
LOAN0001601,CUST001877,Personal Loan,0,,,144764.55,0.0,0.0,2025-09-18,0
LOAN0001602,CUST001988,Personal Loan,1,90.0,3.0,31117.74,287869.26,99183.38,2023-09-13,1
LOAN0001603,CUST004721,Personal Loan,0,,,82006.54,0.0,0.0,2024-03-06,0
LOAN0001604,CUST004927,Personal Loan,0,,,326768.4,0.0,0.0,2025-08-14,0
LOAN0001605,CUST000194,BNPL,0,,,32908.24,0.0,0.0,2023-08-12,0
LOAN0001606,CUST001492,Personal Loan,0,,,261738.11,0.0,0.0,2025-03-25,0
LOAN0001607,CUST003787,Personal Loan,1,150.0,5.0,25486.12,114599.88,22536.86,2024-05-15,1
LOAN0001608,CUST006854,SME Loan,0,,,121744.44,0.0,0.0,2026-06-09,0
LOAN0001609,CUST002289,Personal Loan,1,150.0,5.0,43956.6,143318.4,50308.67,2024-03-30,1
LOAN0001610,CUST004235,BNPL,0,,,39203.88,0.0,0.0,2024-06-04,0
LOAN0001611,CUST005582,Personal Loan,0,,,163920.0,0.0,0.0,2024-11-22,0
LOAN0001612,CUST008899,Personal Loan,0,,,398813.74,0.0,0.0,2024-12-25,0
LOAN0001613,CUST003262,Personal Loan,0,,,149963.52,0.0,0.0,2023-11-15,0
LOAN0001614,CUST001348,BNPL,1,210.0,7.0,11590.92,7098.08,2799.26,2024-06-19,1
LOAN0001615,CUST004903,Personal Loan,0,,,567507.38,0.0,0.0,2024-06-30,0
LOAN0001616,CUST007482,SME Loan,0,,,591838.8,0.0,0.0,2024-06-11,0
LOAN0001617,CUST001111,Education Loan,1,60.0,2.0,59813.68,736668.32,251111.57,2022-12-06,1
LOAN0001618,CUST004251,Personal Loan,1,90.0,3.0,28188.18,299056.82,80446.38,2023-04-18,1
LOAN0001619,CUST000186,BNPL,1,60.0,2.0,13049.77,38818.23,13083.01,2023-10-07,1
LOAN0001620,CUST000342,Personal Loan,0,,,160771.52,0.0,0.0,2024-07-06,0
LOAN0001621,CUST004835,Personal Loan,1,240.0,8.0,137144.35,306933.65,91243.17,2024-07-20,1
LOAN0001622,CUST002984,Education Loan,0,,,456422.38,0.0,0.0,2025-11-30,0
LOAN0001623,CUST008461,Personal Loan,1,210.0,7.0,26953.32,66639.68,8076.58,2023-08-12,1
LOAN0001624,CUST006034,Personal Loan,0,,,504801.28,0.0,0.0,2026-08-13,0
LOAN0001625,CUST004536,Personal Loan,0,,,258158.46,0.0,0.0,2024-12-23,0
LOAN0001626,CUST004087,Personal Loan,0,,,23872.53,0.0,0.0,2026-09-15,0
LOAN0001627,CUST004980,Personal Loan,0,,,424953.1,0.0,0.0,2024-08-30,0
LOAN0001628,CUST000411,Personal Loan,0,,,521431.95,0.0,0.0,2024-06-18,0
LOAN0001629,CUST008938,Education Loan,0,,,492718.08,0.0,0.0,2026-03-23,0
LOAN0001630,CUST009981,Personal Loan,0,,,363921.89,0.0,0.0,2025-04-27,0
LOAN0001631,CUST001824,Personal Loan,0,,,655118.64,0.0,0.0,2026-11-28,0
